大学英文名称,学位,专业英文名称,所属院系,招生网址,专业网址,申请费减免,判断状态,有效回答数,总回答数,Response 1 分类,Response 2 分类,Response 3 分类
Rensselaer Polytechnic Institute,MS,Mathematics,科学学院,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/ms,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Rensselaer Polytechnic Institute,MS,Applied Mathematics,科学学院,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/ms-applied-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Rensselaer Polytechnic Institute,MS,Applied Mathematics,科学学院,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/ms-applied-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Michigan State University,PHD,"Computational Mathematics, Science and Engineering - ",工程学院,https://cmse.msu.edu/Academics/grad_program/phd/how_to_apply/index.aspx,https://cmse.msu.edu/Academics/grad_program/phd/index.aspx,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Michigan State University,PHD,"Computational Mathematics, Science and Engineering - ",工程学院,https://cmse.msu.edu/Academics/grad_program/phd/how_to_apply/index.aspx,https://cmse.msu.edu/Academics/grad_program/phd/index.aspx,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Michigan State University,MS,"Computational Mathematics, Science and Engineering - ",工程学院,,https://cmse.msu.edu/Academics/grad_program/master_degree.aspx,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Michigan State University,MS,"Computational Mathematics, Science and Engineering - ",工程学院,,https://cmse.msu.edu/Academics/grad_program/master_degree.aspx,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Michigan State University,PHD,Mathematics - ,自然科学学院,https://math.msu.edu/Graduate/apply.aspx,https://math.msu.edu/Graduate/index.aspx,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Michigan State University,PHD,Applied Mathematics - ,自然科学学院,https://math.msu.edu/Graduate/apply.aspx,https://math.msu.edu/Graduate/index.aspx,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Michigan State University,MS,Industrial Mathematics ,自然科学学院,https://math.msu.edu/MSIM/admission_requirements.aspx,https://math.msu.edu/MSIM/index.aspx,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Michigan State University,MS,Mathematics ,自然科学学院,https://math.msu.edu/graduate/apply.aspx,https://math.msu.edu/Graduate/index.aspx,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Michigan State University,MS,Applied Mathematics ,自然科学学院,https://math.msu.edu/graduate/apply.aspx,https://math.msu.edu/Graduate/index.aspx,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Santa Clara University,MS,Applied Mathematics in Mathematical Finance,工程学院,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Santa Clara University,MS,Applied Mathematics in Mathematical Finance,工程学院,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Santa Clara University,MS,Applied Mathematics in Mathematical Finance,工程学院,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Santa Clara University,MS,Applied Mathematics,工程学院,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,applicable,只有一个有效回答,1,3,invalid,applicable,invalid
Santa Clara University,MS,Applied Mathematics,工程学院,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Santa Clara University,MS,Applied Mathematics,工程学院,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,applicable,所有2个有效回答一致,2,2,applicable,applicable,invalid
"University of Massachusetts, Amherst",MS,Applied Mathematics,自然科学学院,https://www.umass.edu/mathematics-statistics/academics/graduate/applied-ms#applications-and-admissions,https://www.umass.edu/mathematics-statistics/academics/graduate/applied-ms,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Massachusetts, Amherst",PHD,Mathematics,自然科学学院,https://www.umass.edu/mathematics-statistics/academics/graduate/how-to-apply,https://www.umass.edu/mathematics-statistics/academics/graduate,applicable,所有2个有效回答一致,2,3,applicable,invalid,applicable
University of Miami,PHD,Mathematics,文理学院,https://mathematics.miami.edu/grad/application/index.html,https://mathematics.miami.edu/grad/program-requirements/index.html,applicable,只有一个有效回答,1,3,applicable,invalid,invalid
University of Miami,MS,Mathematics,文理学院,https://mathematics.miami.edu/grad/application/index.html,https://mathematics.miami.edu/grad/program-requirements/index.html,applicable,只有一个有效回答,1,3,invalid,invalid,applicable
University of Miami,MAT,Mathematics,文理学院,https://mathematics.miami.edu/grad/application/index.html,https://mathematics.miami.edu/grad/program-requirements/index.html,applicable,只有一个有效回答,1,3,invalid,applicable,invalid
University of Pittsburgh,PHD,Mathematics,文理研究生院,https://www.mathematics.pitt.edu/graduate/admissions-and-financial-aid,https://www.mathematics.pitt.edu/graduate/graduate-degree-programs,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Pittsburgh,MA,Mathematics,文理研究生院,https://www.mathematics.pitt.edu/graduate/admissions-and-financial-aid,https://www.mathematics.pitt.edu/graduate/graduate-degree-programs,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Pittsburgh,MS,Mathematics,文理研究生院,https://www.mathematics.pitt.edu/graduate/admissions-and-financial-aid,https://www.mathematics.pitt.edu/graduate/graduate-degree-programs,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
George Washington University,PHD,Mathematics,文理学院,https://bulletin.gwu.edu/arts-sciences/mathematics/phd/#admissionstext,https://math.columbian.gwu.edu/phd-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
George Washington University,MA,Mathematics ,文理学院,https://bulletin.gwu.edu/arts-sciences/mathematics/ma/#admissionstext,https://math.columbian.gwu.edu/ma-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
George Washington University,MS,Applied Mathematics ,文理学院,https://bulletin.gwu.edu/arts-sciences/mathematics/ms/#admissionstext,https://math.columbian.gwu.edu/ms-applied-mathematics,applicable,所有2个有效回答一致,2,3,applicable,invalid,applicable
Villanova University,MA,Master of Arts in Mathematics,文理学院,https://www1.villanova.edu/university/liberal-arts-sciences/graduate-studies/graduate-programs/mathematics.html,https://www1.villanova.edu/university/liberal-arts-sciences/programs/mathematics-statistics/graduate-programs/ma-mathematics.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Villanova University,MA,Master of Arts in Mathematics,文理学院,https://www1.villanova.edu/university/liberal-arts-sciences/graduate-studies/graduate-programs/mathematics.html,https://www1.villanova.edu/university/liberal-arts-sciences/programs/mathematics-statistics/graduate-programs/ma-mathematics.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Villanova University,MA,Mathematics,文理学院,https://www1.villanova.edu/university/liberal-arts-sciences/graduate-studies/graduate-programs/mathematics.html,https://www1.villanova.edu/university/liberal-arts-sciences/programs/mathematics-statistics/graduate-programs/ma-mathematics.html,not applicable,只有一个有效回答,1,3,not_applicable,invalid,invalid
Syracuse University,MS,Mathematics M.S.,文理学院,https://artsandsciences.syracuse.edu/mathematics/graduate-studies/faq/,https://artsandsciences.syracuse.edu/mathematics/graduate-studies/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Syracuse University,PHD,Mathematics Ph.D.,文理学院,https://artsandsciences.syracuse.edu/mathematics/graduate-studies/faq/,https://artsandsciences.syracuse.edu/mathematics/graduate-studies/,applicable,所有2个有效回答一致,2,3,applicable,invalid,applicable
Tulane University,MS,Mathematics  ,理工学院,https://sse.tulane.edu/math/academics/graduate/admissions,https://sse.tulane.edu/math/academics/graduate/programs,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Tulane University,MS,Mathematics  ,理工学院,https://sse.tulane.edu/math/academics/graduate/admissions,https://sse.tulane.edu/math/academics/graduate/programs,applicable,Majority vote: 2/3,3,3,applicable,applicable,not_applicable
Tulane University,PhD,Mathematics  ,理工学院,https://sse.tulane.edu/math/academics/graduate/admissions,https://sse.tulane.edu/math/academics/graduate/programs,applicable,所有2个有效回答一致,2,3,applicable,invalid,applicable
Tulane University,PhD,Mathematics  ,理工学院,https://sse.tulane.edu/math/academics/graduate/admissions,https://sse.tulane.edu/math/academics/graduate/programs,applicable,所有2个有效回答一致,2,3,applicable,invalid,applicable
Tulane University,MS,Applied Mathematics  ,理工学院,https://sse.tulane.edu/math/academics/graduate/admissions,https://sse.tulane.edu/math/academics/graduate/programs,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Tulane University,MS,Applied Mathematics  ,理工学院,https://sse.tulane.edu/math/academics/graduate/admissions,https://sse.tulane.edu/math/academics/graduate/programs,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Binghamton University, SUNY",PHD,Mathematical Sciences (PHD),文理学院,https://www.binghamton.edu/apps/academics/program/gd/mathematical-sciences,https://www.binghamton.edu/math/graduate/,applicable,只有一个有效回答,1,3,applicable,invalid,invalid
"Binghamton University, SUNY",PHD,Mathematical Sciences (PHD),文理学院,https://www.binghamton.edu/apps/academics/program/gd/mathematical-sciences,https://www.binghamton.edu/math/graduate/,applicable,只有一个有效回答,1,3,invalid,applicable,invalid
"Binghamton University, SUNY",MA,Mathematical Sciences (MA),文理学院,https://www.binghamton.edu/apps/academics/program/gd/mathematical-sciences,https://www.binghamton.edu/math/graduate/,,所有回答无效,0,3,invalid,invalid,invalid
"Binghamton University, SUNY",MA,Mathematical Sciences (MA),文理学院,https://www.binghamton.edu/apps/academics/program/gd/mathematical-sciences,https://www.binghamton.edu/math/graduate/,,"平票: {'applicable': 1, 'not_applicable': 1}",2,3,invalid,applicable,not_applicable
"Indiana University, Bloomington",Ph.D.,Mathematical Physics (Physics),文理学院,https://physics.indiana.edu/graduate/how-to-apply/index.html,https://physics.indiana.edu/graduate/doctoral-degrees/index.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Indiana University, Bloomington",M.A.,Mathematics,文理学院,https://math.indiana.edu/graduate/how-to-apply/index.html,https://math.indiana.edu/graduate/index.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Indiana University, Bloomington",Ph.D.,Mathematics,文理学院,https://math.indiana.edu/graduate/how-to-apply/index.html,https://math.indiana.edu/graduate/index.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Indiana University, Bloomington",Ph.D.,Mathematical Physics (Mathematics),文理学院,https://math.indiana.edu/graduate/how-to-apply/index.html,https://math.indiana.edu/graduate/index.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of California, Riverside",MA,Mathematics ,自然与农业科学学院,https://mathdept.ucr.edu/application-tips,https://mathdept.ucr.edu/prospective-graduate-students,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of California, Riverside",MS,Mathematics ,自然与农业科学学院,https://mathdept.ucr.edu/application-tips,https://mathdept.ucr.edu/prospective-graduate-students,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of California, Riverside",MS, Applied Mathematics,自然与农业科学学院,https://mathdept.ucr.edu/application-tips,https://mathdept.ucr.edu/prospective-graduate-students,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of California, Riverside",PHD,Mathematics ,自然与农业科学学院,https://mathdept.ucr.edu/application-tips,https://mathdept.ucr.edu/prospective-graduate-students,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Colorado School of Mines,MS, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS（非论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,,所有回答无效,0,2,invalid,invalid,invalid
Colorado School of Mines,MS, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS（论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,,所有回答无效,0,3,invalid,invalid,invalid
Colorado School of Mines,MS, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS（论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,,所有回答无效,0,3,invalid,invalid,invalid
Colorado School of Mines,PHD, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,applicable,只有一个有效回答,1,3,invalid,invalid,applicable
Colorado School of Mines,PHD, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,,所有回答无效,0,3,invalid,invalid,invalid
Colorado School of Mines,MS, Applied Mathematics and Statistics—STATISTICS（非论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,applicable,只有一个有效回答,1,3,invalid,applicable,invalid
Colorado School of Mines,MS, Applied Mathematics and Statistics—STATISTICS（论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,applicable,所有2个有效回答一致,2,3,invalid,applicable,applicable
Colorado School of Mines,MS, Applied Mathematics and Statistics—STATISTICS（论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,applicable,只有一个有效回答,1,3,invalid,applicable,invalid
Colorado School of Mines,PHD, Applied Mathematics and Statistics—STATISTICS,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,,所有回答无效,0,3,invalid,invalid,invalid
Colorado School of Mines,PHD, Applied Mathematics and Statistics—STATISTICS,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,,所有回答无效,0,3,invalid,invalid,invalid
Colorado School of Mines,MS, Applied Mathematics and Statistics—DATA SCIENCE（非论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,,所有回答无效,0,3,invalid,invalid,invalid
"University at Buffalo, SUNY",MS,Natural Science-Interdisciplinary MS,文理学院,https://arts-sciences.buffalo.edu/college/departments-and-programs/social-sciences/graduate-interdisciplinary/admissions.html,https://arts-sciences.buffalo.edu/college/departments-and-programs/social-sciences/graduate-interdisciplinary/degree-options/natural-sciences-mathematics.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University at Buffalo, SUNY",MA,Mathematics MA,文理学院,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/master-program.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University at Buffalo, SUNY",MA,Mathematics MA,文理学院,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/master-program.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University at Buffalo, SUNY",MS,Master of Science (MS)   in Computational and Applied Mathematics,文理学院,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/ms-program.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University at Buffalo, SUNY",PhD,Mathematics PhD,文理学院,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/doctoral-program.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University at Buffalo, SUNY",PhD,Mathematics PhD,文理学院,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/doctoral-program.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Stevens Institute of Technology,PHD,"MATHEMATICS, M.S.",工程与科学学院,https://www.stevens.edu/program/mathematics-phd,https://www.stevens.edu/program/mathematics-phd,,"平票: {'not_applicable': 1, 'applicable': 1}",2,3,not_applicable,applicable,invalid
Stevens Institute of Technology,PHD,"MATHEMATICS, M.S.",工程与科学学院,https://www.stevens.edu/program/mathematics-phd,https://www.stevens.edu/program/mathematics-phd,not applicable,所有2个有效回答一致,2,3,not_applicable,invalid,not_applicable
Stevens Institute of Technology,MS,"MATHEMATICS, M.S.",工程与科学学院,https://www.stevens.edu/program/mathematics-masters,https://www.stevens.edu/program/mathematics-masters,,所有回答无效,0,3,invalid,invalid,invalid
Stevens Institute of Technology,MS,"MATHEMATICS, M.S.",工程与科学学院,https://www.stevens.edu/program/mathematics-masters,https://www.stevens.edu/program/mathematics-masters,,"平票: {'not_applicable': 1, 'applicable': 1}",2,3,not_applicable,invalid,applicable
Stevens Institute of Technology,MS,"MATHEMATICS, M.S.",工程与科学学院,https://www.stevens.edu/program/applied-mathematics-masters,https://www.stevens.edu/program/applied-mathematics-masters,applicable,只有一个有效回答,1,2,invalid,applicable,invalid
Stevens Institute of Technology,MS,"ACTUARIAL MATHEMATICS AND QUANTITATIVE RISK, M.S.",工程与科学学院,https://www.stevens.edu/program/applied-mathematics-masters,https://www.stevens.edu/program/applied-mathematics-masters,,所有回答无效,0,3,invalid,invalid,invalid
University of Delaware,PhD ,Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
University of Delaware,PhD ,Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Delaware,MS ,Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Delaware,MS ,Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,applicable,只有一个有效回答,1,3,invalid,invalid,applicable
University of Delaware,PhD ,Applied Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Delaware,PhD ,Applied Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Delaware,MS,Applied Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
University of Delaware,MS,Applied Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of California, Santa Cruz",M.S,Applied mathematics,工程部,https://www.gradadmissions.ucsc.edu/apm,https://grad.soe.ucsc.edu/applied-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of California, Santa Cruz",Ph.D.,Applied mathematics,工程部,https://www.gradadmissions.ucsc.edu/apm,https://grad.soe.ucsc.edu/applied-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of California, Santa Cruz",M.S,Scientific Computing & Applied thetics,工程部,https://www.gradadmissions.ucsc.edu/scam,https://grad.soe.ucsc.edu/scicam/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of California, Santa Cruz",M.A,thetics,物理与生物科学部,https://www.gradadmissions.ucsc.edu/math,https://www.math.ucsc.edu/graduate/index.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of California, Santa Cruz",Ph.D.,thetics,物理与生物科学部,https://www.gradadmissions.ucsc.edu/math,https://www.math.ucsc.edu/graduate/index.html,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
"Rutgers University, Newark",PHD,Mathematical Sciences (PHD) Newark,研究生院,https://grad.admissions.rutgers.edu/GraduateProgram/Detail.aspx?id=a501U0000004gNSQAY,https://sasn.rutgers.edu/phd-mathematical-sciences,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Worcester Polytechnic Institute,MS,Applied Mathematics,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6236,https://www.wpi.edu/academics/study/applied-mathematics-ms,applicable,所有2个有效回答一致,2,2,applicable,invalid,applicable
Worcester Polytechnic Institute,MS,Applied Mathematics,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6236,https://www.wpi.edu/academics/study/applied-mathematics-ms,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Worcester Polytechnic Institute,MS,Industrial Mathematics,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6486,https://www.wpi.edu/academics/study/industrial-mathematics-ms,applicable,所有2个有效回答一致,2,3,invalid,applicable,applicable
Worcester Polytechnic Institute,MS,Industrial Mathematics,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6486,https://www.wpi.edu/academics/study/industrial-mathematics-ms,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Worcester Polytechnic Institute,PHD,Mathematical Sciences,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6561,https://www.wpi.edu/academics/study/mathematical-sciences-phd,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Worcester Polytechnic Institute,PHD,Mathematical Sciences,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6561,https://www.wpi.edu/academics/study/mathematical-sciences-phd,applicable,所有2个有效回答一致,2,3,invalid,applicable,applicable
"University of Illinois, Chicago",MS,MS – Pure Mathematics,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-pure-math/,applicable,所有2个有效回答一致,2,2,applicable,invalid,applicable
"University of Illinois, Chicago",MS,MS – Pure Mathematics,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-pure-math/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Illinois, Chicago",MS,MS – Pure Mathematics,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-pure-math/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Illinois, Chicago",MS,MS – Applied Mathematics,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-applied-math/,applicable,只有一个有效回答,1,1,applicable,invalid,invalid
"University of Illinois, Chicago",MS,MS – Applied Mathematics,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-applied-math/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Illinois, Chicago",MS,MS – Applied Mathematics,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-applied-math/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Illinois, Chicago",MS,MS – Mathematical Computer Science,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-computer-science/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Illinois, Chicago",MS,MS – Mathematical Computer Science,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-computer-science/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Illinois, Chicago",MS,MS – Mathematical Computer Science,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-computer-science/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Illinois, Chicago",PhD,Mathematics,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/phd/,https://mscs.uic.edu/graduate/degree-programs/phd/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Clemson University,MS,Mathematical Sciences,理学院,https://www.clemson.edu/degrees/mathematical-sciences/grad,https://www.clemson.edu/science/academics/departments/mathstat/academics/grad-overview.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Clemson University,MS,Mathematical Sciences,理学院,https://www.clemson.edu/degrees/mathematical-sciences/grad,https://www.clemson.edu/science/academics/departments/mathstat/academics/grad-overview.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Clemson University,PhD,Mathematical Sciences,理学院,https://www.clemson.edu/degrees/mathematical-sciences/grad,https://www.clemson.edu/science/academics/departments/mathstat/academics/grad-overview.html,applicable,Majority vote: 2/3,3,3,applicable,applicable,not_applicable
Clemson University,PhD,Mathematical Sciences,理学院,https://www.clemson.edu/degrees/mathematical-sciences/grad,https://www.clemson.edu/science/academics/departments/mathstat/academics/grad-overview.html,applicable,所有2个有效回答一致,2,2,invalid,applicable,applicable
Marquette University,MS,Computational Mathematical and Statistical Sciences  ,文理学院,https://www.marquette.edu/grad/programs-computational-mathematical-statistical-sciences.php,https://www.marquette.edu/mathematical-and-statistical-sciences/graduate-program-computational-mathematical-and-statistical-sciences.php,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Marquette University,PHD,Computational Mathematical and Statistical Sciences  ,文理学院,https://www.marquette.edu/grad/programs-computational-mathematical-statistical-sciences.php,https://www.marquette.edu/mathematical-and-statistical-sciences/graduate-program-computational-mathematical-and-statistical-sciences.php,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
New Jersey Institute of Technology,M.S.,Applied Mathematics - M.S.,科学与人文学院,https://www.njit.edu/admissions/how-apply-graduate-admissions,https://math.njit.edu/ms-applied-mathematics,not applicable,Majority vote: 2/3,3,3,applicable,not_applicable,not_applicable
New Jersey Institute of Technology,PhD,Applied Mathematics Track,科学与人文学院,https://www.njit.edu/admissions/how-apply-graduate-admissions,https://www.njit.edu/academics/degree/phd-mathematical-sciences,applicable,只有一个有效回答,1,3,invalid,invalid,applicable
New Jersey Institute of Technology,PhD,Pure Mathematics Track,科学与人文学院,https://www.njit.edu/admissions/how-apply-graduate-admissions,https://www.njit.edu/academics/degree/phd-mathematical-sciences,,"平票: {'not_applicable': 1, 'applicable': 1}",2,3,not_applicable,applicable,invalid
