大学英文名称,学位,专业英文名称,所属院系,招生网址,专业网址,课程网址,处理状态,有效URL数量,置信度分数,发现课程编号
Lehigh University,MS,Applied Mathematics,文理学院,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEs6HCe-CvdGhD7GVP9qEO-V1j5L7GjP6uqV5kgD6P9lJ7PyRk64oc2-KieiQ4TJ_13CphYlNalP1Fj_yH-jexEXUNgWvCSDZ6dqAy_EASHLlKqZ3yjyjMwOaU__wO1IQbjKR4gXJoXkSw=,单一URL验证通过 (置信度: 203),1,203,MATH 000; MATH 005; MATH 009; MATH 012; ECO 045
Lehigh University,Ph.D,Applied Mathematics,文理学院,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,,所有URL内容获取失败,0,0,
University of Rochester,Ph.D,Mathematics,文理学院,https://www.sas.rochester.edu/mth/graduate/apply.html,https://www.sas.rochester.edu/mth/graduate/index.html,,所有URL内容获取失败,0,0,
Wake Forest University,MA, Mathematics (MA),文理研究生院,https://math.wfu.edu/prospective-students/,https://math.wfu.edu/grad-program-description/,https://math.wfu.edu/grad-program-description/,单一URL验证通过 (置信度: 149),1,149,MTH 791; MTH 711; MTH 731
University of Georgia,MA,Mathematics,文理学院,https://www.math.uga.edu/how-apply,https://www.math.uga.edu/ma-degree-mathematics,https://www.math.uga.edu/ma-degree-mathematics,单一URL验证通过 (置信度: 166),1,166,MATH 7300
University of Georgia,PHD,Mathematics,文理学院,https://www.math.uga.edu/how-apply,https://www.math.uga.edu/phd-degree-mathematics,https://www.math.uga.edu/phd-degree-mathematics,单一URL验证通过 (置信度: 83),1,83,
University of Georgia,MS,Master of Applied Mathematical Sciences,文理学院,https://www.math.uga.edu/how-apply,https://www.math.uga.edu/master-applied-mathematical-sciences-mams,https://www.math.uga.edu/master-applied-mathematical-sciences-mams,单一URL验证通过 (置信度: 153),1,153,MATH 6100; MATH 6150; MATH 6600; MATH 6720; MATH 8500
Northeastern University（Boston）,PHD,Math ,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://cos.northeastern.edu/connected-science-community-and-mathematics-phd-program/,,所有URL内容获取失败,0,0,
Northeastern University（Boston）,MS,Applied Math,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://cos.northeastern.edu/master-of-science-applied-mathematics/,,所有URL内容获取失败,0,0,
Northeastern University（Boston）,MS,Applied Math,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://cos.northeastern.edu/master-of-science-applied-mathematics/,,所有URL内容获取失败,0,0,
Northeastern University（Boston）,MS,Math ,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://catalog.northeastern.edu/graduate/science/mathematics/mathematics-ms/,,所有URL内容获取失败,0,0,
Northeastern University（Boston）,MS,Math ,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://catalog.northeastern.edu/graduate/science/mathematics/mathematics-ms/,,所有URL内容获取失败,0,0,
Northeastern University（Boston）,MS,Math  Operations Research,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://catalog.northeastern.edu/graduate/science/mathematics/msor/,,所有URL内容获取失败,0,0,
Northeastern University（Boston）,MS,Math  Operations Research,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://catalog.northeastern.edu/graduate/science/mathematics/msor/,,所有URL内容获取失败,0,0,
Northeastern University（Boston）,硕士预科项目,Applied Mathematics（College of Science）,Global Pathways项目,https://international.northeastern.edu/global-pathways/how-to-apply/,https://international.northeastern.edu/global-pathways/program/applied-mathematics/,,所有URL内容获取失败,0,0,
Northeastern University（Boston）,硕士预科项目,Applied Mathematics（College of Science）,Global Pathways项目,https://international.northeastern.edu/global-pathways/how-to-apply/,https://international.northeastern.edu/global-pathways/program/applied-mathematics/,,所有URL内容获取失败,0,0,
Northeastern University（Boston）,硕士预科项目,Operations Research: Mathematics（College of Science）,Global Pathways项目,https://international.northeastern.edu/global-pathways/how-to-apply/,https://international.northeastern.edu/global-pathways/program/operations-research-mathematics/,,所有URL内容获取失败,0,0,
Northeastern University（Boston）,硕士预科项目,Operations Research: Mathematics（College of Science）,Global Pathways项目,https://international.northeastern.edu/global-pathways/how-to-apply/,https://international.northeastern.edu/global-pathways/program/operations-research-mathematics/,,所有URL内容获取失败,0,0,
Florida State University,PHD,Pure Mathematics ,文理学院,https://www.math.fsu.edu/apply/,https://www.math.fsu.edu/graduate-general-info/,,无有效URL,0,0,
Florida State University,MS,Pure Mathematics ,文理学院,https://www.math.fsu.edu/apply/,https://www.math.fsu.edu/graduate-general-info/,,所有URL内容获取失败,0,0,
Florida State University,PHD,Applied & Computational Mathematics,文理学院,https://www.math.fsu.edu/apply/,https://www.math.fsu.edu/graduate-general-info/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGAqApd5nAwC9-uxjauTs0DobFtYOGLqvIeYLZd_6PX_vw_1Zc9KujaNt8zwKazGKnNWjwfvVrLksIhef-ZKaojhZDhRg5XhltvBvb-mQvtx819P604gJhml5q0EbTiNKmmQXEorA1A2pbE,单一URL验证通过 (置信度: 270),1,270,MAD 6939; MAT 6980
Florida State University,MS,Mathematics,文理学院,https://www.math.fsu.edu/apply/,https://www.math.fsu.edu/graduate-general-info/,,所有URL内容获取失败,0,0,
Florida State University,MS,Mathematical Statistics,文理学院,https://stat.fsu.edu/graduate-program/admissions,https://stat.fsu.edu/graduate-program/master-science-degree,https://stat.fsu.edu/graduate-program/master-science-degree,单一URL验证通过 (置信度: 310),1,310,STA 5126; STA 5172; STA 5206; STA 5207; STA 5323
Florida State University,MS,Mathematical Statistics,文理学院,https://stat.fsu.edu/graduate-program/admissions,https://stat.fsu.edu/graduate-program/master-science-degree,https://stat.fsu.edu/graduate-program/master-science-degree,单一URL验证通过 (置信度: 310),1,310,STA 5126; STA 5172; STA 5206; STA 5207; STA 5323
Case Western Reserve University,MS ,Mathematics,文理学院,https://mathstats.case.edu/admission/,https://case.edu/programs/mathematics-ms,,所有URL内容获取失败,0,0,
Case Western Reserve University,PhD,Mathematics,文理学院,https://mathstats.case.edu/admission/,https://case.edu/programs/mathematics-phd,,所有URL内容获取失败,0,0,
Case Western Reserve University,Ph.D,Applied Mathematics,文理学院,https://mathstats.case.edu/admission/,https://case.edu/programs/applied-mathematics-phd,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEPu7dBrHj0XuUhyOiejyAD32JdfQOT9h-iZyqzo8kGkDCF4mIL1QMJBfvxONr8o7B96Ftpr8ccqLWPz7kIfe08v9GmYA3wlf0OLvuAZGRXVfRDECBXa4wYeaP_gOb1uxjqP48mRBqV7nGN88pZsoDr0bzh57I0e-WKybTNjlRc,单一URL验证通过 (置信度: 335),1,335,MATH 440; MATH 478; MATH 491
Case Western Reserve University,MS,Applied Mathematics,文理学院,https://mathstats.case.edu/admission/,https://case.edu/programs/applied-mathematics-ms,,所有URL内容获取失败,0,0,
"University of Minnesota, Twin Cities",PHD,Mathematics Ph.D.,理工学院,https://cse.umn.edu/math/doctoral-admissions,https://cse.umn.edu/math/phd-program,,所有URL内容获取失败,0,0,
"University of Minnesota, Twin Cities",MS,MS Mathematics: Data Science,理工学院,https://cse.umn.edu/math/masters-admissions,https://cse.umn.edu/math/masters-programs,,所有URL内容获取失败,0,0,
"University of Minnesota, Twin Cities",MS,MS Mathematics: Industrial and Applied Mathematics,理工学院,https://cse.umn.edu/math/masters-admissions,https://cse.umn.edu/math/masters-programs,,所有URL内容获取失败,0,0,
"University of Minnesota, Twin Cities",MS,MS Mathematics: Math Education ,理工学院,https://cse.umn.edu/math/masters-admissions,https://cse.umn.edu/math/masters-programs,,所有URL内容获取失败,0,0,
"University of Minnesota, Twin Cities",MS,MS Mathematics,理工学院,https://cse.umn.edu/math/masters-admissions,https://cse.umn.edu/math/masters-programs,,所有URL内容获取失败,0,0,
College of William & Mary,MS,Applied Science—Applied Mathematics,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGE3zn8PbI6uDnVtsqOkvx0uxxT9CWzj3fka0FyrktTvo_SdX2jD7LrW0sE3dH6KCDERR9A1OfiqJo4tm2vWeWn4yusMpWldiFmmwxF0WBuGvHytPYuBKBGRtf6objy7scKqoNrofDmbOP0JGlRRaD514bPIC1AjucWZtg=,规则选择完成 (置信度: 155; 发现12个课程编号),2,155,HELP 2023; APSC 528; IAPSC 604; IIAPSC 607; IAPSC 608
College of William & Mary,MS,Applied Science—Mathematical and Computational Biology,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjVyWeHjsCpw8GwzS2MlkOlFSKoCcrtUMKpaXMovuWTg7NfZhLdXr3tVPW07U8QWPI-I_dzfBlPsAES0jmBN0lYO9-4W3ZvdqOQBg9yWxP5D3abhFvvkQbJIW5whjeyqdofMdZe4yWozpCfjV2wnHNjydnNLRs44Ig4l7r35F82A==,规则选择完成 (置信度: 230; 发现10个课程编号; 学科: math_stat),2,230,HELP 2018; APSC 700; APSC 710; APSC 603; APSC 604
College of William & Mary,Ph.D,Applied Science—Applied Mathematics,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHZ5x8JoUi9XgmPLPKbCwoOADcZSl5ibi3StuWtVl-cUNX6QeWTrdoDnnv8xLOC1yRjZw992RBA2mS9edgpk5x_WD9Jc11QwcaFsJvw9MJL0L71uWXmYggGVQRi5auonOTIGvuGRgrFtKE-2n8_m8gz0PYD4ELnfTT-,规则选择完成 (置信度: 185; 发现8个课程编号; 学科: math_stat),2,185,HELP 2021; APSC 603; APSC 604; APSC 607; APSC 608
College of William & Mary,Ph.D,Applied Science—Mathematical and Computational Biology,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHM4MI8mOHdVEC9pJnoqL-E8ubMoHtoSfmix46Gl11ZfXCJOITEsA2JnkivXFyEAFMSBtiR4DIogPs2F_jfaiJUaLj4dMGvE6xVRW5oV6xtiBgtjx2UFHQTwOOHzZzCheF0nTYM8P0AH__ThqFgVEtmQyfGhIeIpiQ=,规则选择完成 (置信度: 185; 发现8个课程编号; 学科: math_stat),3,185,HELP 2021; APSC 603; APSC 604; APSC 607; APSC 608
College of William & Mary,MS,Applied Science—Applied Mathematics,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,,所有URL内容获取失败,0,0,
College of William & Mary,MS,Applied Science—Mathematical and Computational Biology,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGxW2FHeajd45Bfj9XP9AhnWUnXeTbnEVRniWvgyzI2XhdeJA3Do9wXMzrS0UTqAtk_PKuZO_i-Ut7hFU34qgT1d8d3RxXFcWd1QNwbQzYCcerlgJYe6r7RmwRumSkZWQvCvO8lic85e2PdWnm-Yt_eNUsCSZ0O7gLog78pumGg,规则选择完成 (置信度: 230; 发现10个课程编号; 学科: math_stat),2,230,HELP 2018; APSC 700; APSC 710; APSC 603; APSC 604
College of William & Mary,Ph.D,Applied Science—Applied Mathematics,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHsp-QL7rEazCFb6CaGvKyTbluipMolbN65bauDdBcUS50L0bE791iDDhAiUR3B3RguIJqmm7SeDry5b2UQ2lN9fKgoW7EI6XAhhp76THndsBmsZ6FPtlzlwMUbePBQCXo0tL9i67Qhgb1QBuWb92fl6rTDFX6C6jY5,规则选择完成 (置信度: 185; 发现8个课程编号; 学科: math_stat),3,185,HELP 2021; APSC 603; APSC 604; APSC 607; APSC 608
College of William & Mary,Ph.D,Applied Science—Mathematical and Computational Biology,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFhTAO3vEUJBlto-AaKLBzZ-6nd4OssS_M0ktC6LsDhbwpvXKAvkZNZlIRn1qefaU50rrb_5GX5XstKeBTeThHRSBrpqe-JR1BOt2iV4MFlrQq1SzVIYfDwpCGrmIw8PEONeZUqzUlHAFJgFVdDw20LxFWfyKUBpaWt,规则选择完成 (置信度: 185; 发现8个课程编号; 学科: math_stat),3,185,HELP 2021; APSC 603; APSC 604; APSC 607; APSC 608
University of Connecticut,M.S.,Mathematics,文理学院,https://math.uconn.edu/degree-programs/graduate/admissions/,https://math.uconn.edu/degree-programs/graduate/m-s-in-mathematics/,https://math.uconn.edu/degree-programs/graduate/m-s-in-mathematics/,单一URL验证通过 (置信度: 113),1,113,GRAD 5950
University of Connecticut,Ph.D.,Mathematics,文理学院,https://math.uconn.edu/degree-programs/graduate/admissions/,https://math.uconn.edu/degree-programs/graduate/ph-d-in-mathematics/,https://math.uconn.edu/degree-programs/graduate/ph-d-in-mathematics/,单一URL验证通过 (置信度: 185),1,185,GRAD 6950; MATH 5850
"Stony Brook University, SUNY",PHD,Mathematics,文理学院,https://www.math.stonybrook.edu/applying-phd-program,https://www.math.stonybrook.edu/phd-requirements,,所有URL内容获取失败,0,0,
"Stony Brook University, SUNY",MA,Mathematics,文理学院,https://www.math.stonybrook.edu/master-arts-degree-professional-option,https://www.math.stonybrook.edu/master-arts-degree-professional-option,,所有URL内容获取失败,0,0,
"Stony Brook University, SUNY",MS,Computational Applied Mathematics  ,工程与应用科学学院,https://www.stonybrook.edu/commcms/ams/graduate/_resources/applying-to-the-AMS-grad-program.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,单一URL验证通过 (置信度: 145),1,145,AMS 501; AMS 503; AMS 510; AMS 526; AMS 527
"Stony Brook University, SUNY",PHD,Computational Applied Mathematics  ,工程与应用科学学院,https://www.stonybrook.edu/commcms/ams/graduate/_resources/applying-to-the-AMS-grad-program.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,单一URL验证通过 (置信度: 145),1,145,AMS 501; AMS 503; AMS 510; AMS 526; AMS 527
"Stony Brook University, SUNY",MS,Computational Applied Mathematics  ,工程与应用科学学院,https://www.stonybrook.edu/commcms/ams/graduate/_resources/applying-to-the-AMS-grad-program.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,单一URL验证通过 (置信度: 145),1,145,AMS 501; AMS 503; AMS 510; AMS 526; AMS 527
"Stony Brook University, SUNY",PHD,Computational Applied Mathematics  ,工程与应用科学学院,https://www.stonybrook.edu/commcms/ams/graduate/_resources/applying-to-the-AMS-grad-program.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,单一URL验证通过 (置信度: 145),1,145,AMS 501; AMS 503; AMS 510; AMS 526; AMS 527
"North Carolina State University, Raleigh",MS,Applied Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/m-s-programs/,,所有URL内容获取失败,0,0,
"North Carolina State University, Raleigh",MS,Applied Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/m-s-programs/,,所有URL内容获取失败,0,0,
"North Carolina State University, Raleigh",MS,Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/m-s-programs/,,所有URL内容获取失败,0,0,
"North Carolina State University, Raleigh",MS,Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/m-s-programs/,,所有URL内容获取失败,0,0,
"North Carolina State University, Raleigh",PHD,Applied Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/ph-d-programs/,,所有URL内容获取失败,0,0,
"North Carolina State University, Raleigh",PHD,Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/ph-d-programs/,,所有URL内容获取失败,0,0,
"North Carolina State University, Raleigh",PHD,Computational Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/ph-d-programs/,,所有URL内容获取失败,0,0,
"North Carolina State University, Raleigh",PHD,Interdisciplinary Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/ph-d-programs/,,所有URL内容获取失败,0,0,
"Pennsylvania State University, University Park",PHD,Mathematics ,科学学院,https://science.psu.edu/math/graduate/admission/requirements,https://science.psu.edu/math/graduate/phd-program,,所有URL内容获取失败,0,0,
Brandeis University,Ph.D,Mathematics,文理研究生院,https://www.brandeis.edu/gsas/programs/math.html,https://www.brandeis.edu/mathematics/graduate/index.html,https://www.brandeis.edu/registrar/bulletin/provisional/courses/subjects/4700.html,单一URL验证通过 (置信度: 275),1,275,MATH 298; MATH 299
Brandeis University,MA/MS,Mathematics,文理研究生院,https://www.brandeis.edu/gsas/programs/math.html,https://www.brandeis.edu/mathematics/graduate/index.html,,无URL达到课程页面标准，最高置信度: 55,2,0,
"University of California, Merced",MS,Applied Mathematics,自然科学学院,https://uc-merced.foleon.com/grad-division/appliedmath/applying,https://appliedmath.ucmerced.edu/academics/graduate-studies,,所有URL内容获取失败,0,0,
"University of California, Merced",Ph.D.,Applied Mathematics,自然科学学院,https://uc-merced.foleon.com/grad-division/appliedmath/applying,https://appliedmath.ucmerced.edu/academics/graduate-studies,,所有URL内容获取失败,0,0,
Rensselaer Polytechnic Institute,Ph.D,Mathematics,科学学院,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/phd,https://science.rpi.edu/mathematical-sciences/programs/graduate/phd,规则选择完成 (置信度: 89; 发现1个课程编号; 学科: math_stat),2,89,MATH 6591
Rensselaer Polytechnic Institute,Ph.D,Mathematics,科学学院,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/phd,https://science.rpi.edu/mathematical-sciences/programs/graduate/phd,规则选择完成 (置信度: 89; 发现1个课程编号; 学科: math_stat),2,89,MATH 6591
Rensselaer Polytechnic Institute,MS,Mathematics,科学学院,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/ms,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQG8A9NoPK3tO-2XBz7aP3xlUz3-Ot3AEluEDKP-o5FD0rGoYNvsv14lFcuaaw-hqDxR0YvW6Cq3ml2d_m1dXfeK4yERn0HUdLGQ_wwWpoKxiRQwmY_3nS1pLxRLq3by1elFryv_kk48RpJS1rsAOcvSUGx6HUUlr57xZHTJWPm7dtUaqoM9CNE=,规则选择完成 (置信度: 120; 发现4个课程编号; 学科: math_stat),2,120,MATH 6000; MATH 6390; MATH 6980; MATH 6970
Rensselaer Polytechnic Institute,MS,Mathematics,科学学院,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/ms,https://catalog.rpi.edu/preview_program.php?catoid=23&poid=5328,单一URL验证通过 (置信度: 75),1,75,
Rensselaer Polytechnic Institute,MS,Applied Mathematics,科学学院,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/ms-applied-mathematics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQELR1thauUegUYKhNHsGIejAr8I9DX1MUoQyR6rA5XmzzO_nPibGh8eTqUmKS1M9oO3CexEzbSlpGnMPK-GHafsUb-ugkNG8fAytMFsPTl2p3sg_NcSl7q8AxN0nupRKYc7sJIMLGhQW1iH4uyiSRVKu_vJWCXTPKu53fHYyK8OYqKxf5cdbMM=,规则选择完成 (置信度: 80; 发现4个课程编号; 学科: math_stat),3,80,MATH 6980; MATH 6970; MATH 696X; MATP 696X
Rensselaer Polytechnic Institute,MS,Applied Mathematics,科学学院,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/ms-applied-mathematics,,所有URL内容获取失败,0,0,
Michigan State University,PHD,"Computational Mathematics, Science and Engineering - ",工程学院,https://cmse.msu.edu/Academics/grad_program/phd/how_to_apply/index.aspx,https://cmse.msu.edu/Academics/grad_program/phd/index.aspx,,所有URL内容获取失败,0,0,
Michigan State University,PHD,"Computational Mathematics, Science and Engineering - ",工程学院,https://cmse.msu.edu/Academics/grad_program/phd/how_to_apply/index.aspx,https://cmse.msu.edu/Academics/grad_program/phd/index.aspx,,单一URL验证失败 (置信度: 0),1,0,
Michigan State University,MS,"Computational Mathematics, Science and Engineering - ",工程学院,,https://cmse.msu.edu/Academics/grad_program/master_degree.aspx,,无URL达到课程页面标准，最高置信度: 0,2,0,
Michigan State University,MS,"Computational Mathematics, Science and Engineering - ",工程学院,,https://cmse.msu.edu/Academics/grad_program/master_degree.aspx,,无URL达到课程页面标准，最高置信度: 0,3,0,
Michigan State University,PHD,Mathematics - ,自然科学学院,https://math.msu.edu/Graduate/apply.aspx,https://math.msu.edu/Graduate/index.aspx,,无URL达到课程页面标准，最高置信度: 0,3,0,
Michigan State University,PHD,Applied Mathematics - ,自然科学学院,https://math.msu.edu/Graduate/apply.aspx,https://math.msu.edu/Graduate/index.aspx,,无URL达到课程页面标准，最高置信度: 0,3,0,
Michigan State University,MS,Industrial Mathematics ,自然科学学院,https://math.msu.edu/MSIM/admission_requirements.aspx,https://math.msu.edu/MSIM/index.aspx,,无URL达到课程页面标准，最高置信度: 0,3,0,
Michigan State University,MS,Mathematics ,自然科学学院,https://math.msu.edu/graduate/apply.aspx,https://math.msu.edu/Graduate/index.aspx,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEbOc0fVumXhfR_9Dpvg9_koo0Q6NqGNxUYII8ve4UfduckzTJBKscRdg1QRabc2djJEtPDuOOC0Ld65VOmWI2essZ1MqNm-Yr1HNEVXrjiq8mzXxDGuLVeG0WXvoBdDM5m_PQfxmlQIsy_8AveTw==,规则选择完成 (置信度: 88; 发现15个课程编号),3,88,MTH 810; MTH 818; MTH 819; MTH 910; MTH 912
Michigan State University,MS,Applied Mathematics ,自然科学学院,https://math.msu.edu/graduate/apply.aspx,https://math.msu.edu/Graduate/index.aspx,,无URL达到课程页面标准，最高置信度: 0,2,0,
Santa Clara University,MS,Applied Mathematics in Mathematical Finance,工程学院,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,,所有URL内容获取失败,0,0,
Santa Clara University,MS,Applied Mathematics in Mathematical Finance,工程学院,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQELqaRNWowdFcsYc10CFJphkbPgI0ByK1KbrLP2WS8UnuQ4BpRAl7_v_vT6lkA2al_Surru45wFf4unUI4uH5PXq-wQItn-9S2hSrubybnbXr03P4fQYbys3r8ZgHSGXEsNloD3nN22rxdLZ3zA2aIIGsmERRD7-MFxBGV7whTiA-IayAq_J-PtzEPCJZLxZD9MvBNbLPBvu6zMDwUHHBeiHIfxRa4Ts7zIKlZs2bOG3oFJaymNPVFxK5EkEB2P74JwBiZXQS4ZUjC3xsumPW9HGkJYWA93gGPBMP9jjQ==,单一URL验证通过 (置信度: 130),1,130,AMTH 212; AMTH 210; AMTH 211; AMTH 220; AMTH 221
Santa Clara University,MS,Applied Mathematics in Mathematical Finance,工程学院,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,,所有URL内容获取失败,0,0,
Santa Clara University,MS,Applied Mathematics,工程学院,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,,单一URL验证失败 (置信度: 15),1,0,
Santa Clara University,MS,Applied Mathematics,工程学院,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFcNCU8DlyMXR5OZS9R7xcCOBA7_jLkWI1h3EBDjqss2t-n7eR1N60y-jB6gtnXTp4sUiCYWdz6h5GwucJ3ljmjud7umxO_HcyGieMQpvzh0ORXzVYuYsbRgsk_rzADqAkymzG6VGONPCVBvL3IG79hJfSKAdSM0NgL99gzDVKv4VATUAmrEuZF08Bcx_4N_8hN-mVt6ecdHMJYqooJtV7XiWn6MB7g_fsMcgHZPrPgLLYkb_WW,"规则选择完成 (置信度: 229; 发现15个课程编号; 学科: math_stat, engineering)",2,229,AMTH 106; AMTH 108; AMTH 112; AMTH 118; AMTH 120
Santa Clara University,MS,Applied Mathematics,工程学院,https://www.scu.edu/engineering/graduate/apply-here/,https://www.scu.edu/engineering/academic-programs/department-of-applied-mathematics/graduate/,,所有URL内容获取失败,0,0,
"University of Massachusetts, Amherst",MS,Applied Mathematics,自然科学学院,https://www.umass.edu/mathematics-statistics/academics/graduate/applied-ms#applications-and-admissions,https://www.umass.edu/mathematics-statistics/academics/graduate/applied-ms,,所有URL内容获取失败,0,0,
"University of Massachusetts, Amherst",PHD,Mathematics,自然科学学院,https://www.umass.edu/mathematics-statistics/academics/graduate/how-to-apply,https://www.umass.edu/mathematics-statistics/academics/graduate,,所有URL内容获取失败,0,0,
University of Miami,PHD,Mathematics,文理学院,https://mathematics.miami.edu/grad/application/index.html,https://mathematics.miami.edu/grad/program-requirements/index.html,https://mathematics.miami.edu/grad/program-requirements/index.html,单一URL验证通过 (置信度: 255),1,255,MCA 2025; MTH 761; MTH 741; MTH 733; MTH 735
University of Miami,MS,Mathematics,文理学院,https://mathematics.miami.edu/grad/application/index.html,https://mathematics.miami.edu/grad/program-requirements/index.html,https://mathematics.miami.edu/grad/program-requirements/index.html,单一URL验证通过 (置信度: 255),1,255,MCA 2025; MTH 761; MTH 741; MTH 733; MTH 735
University of Miami,MAT,Mathematics,文理学院,https://mathematics.miami.edu/grad/application/index.html,https://mathematics.miami.edu/grad/program-requirements/index.html,https://mathematics.miami.edu/grad/program-requirements/index.html,单一URL验证通过 (置信度: 255),1,255,MCA 2025; MTH 761; MTH 741; MTH 733; MTH 735
University of Pittsburgh,PHD,Mathematics,文理研究生院,https://www.mathematics.pitt.edu/graduate/admissions-and-financial-aid,https://www.mathematics.pitt.edu/graduate/graduate-degree-programs,https://www.mathematics.pitt.edu/graduate/graduate-handbook,规则选择完成 (置信度: 280),2,280,
